"Id","Name","Direction"
"558","s_recharge_reward_total_get","client_to_server"
"559","s_usj_get_stage_record","client_to_server"
"560","s_team_acc_invite","client_to_server"
"561","s_attached_card_book","client_to_server"
"562","s_home_checkin_update","client_to_server"
"563","c_rogue_inner_benefit_info","server_to_client"
"564","c_act_hero_bp_info","server_to_client"
"565","s_league_tech_shop_buy","client_to_server"
"566","s_frame_md_check","client_to_server"
"567","c_item_new","server_to_client"
"568","s_home_role_interact","client_to_server"
"569","c_group_captain_alter","server_to_client"
"570","s_frame_refresh","client_to_server"
"571","s_group_team_info","client_to_server"
"572","s_group_team_kick","client_to_server"
"573","c_act_hero_license_info","server_to_client"
"574","c_base_station_all_info","server_to_client"
"575","c_emergency_result","server_to_client"
"576","c_team_be_invite","server_to_client"
"577","s_league_pvp_view_pvp_records","client_to_server"
"578","s_league_board_mine","client_to_server"
"579","c_friend_quick_deal_with_apply","server_to_client"
"580","s_usj_enter_activity_ui","client_to_server"
"581","c_mail_quickly_get_attach","server_to_client"
"582","c_group_team_apply_done","server_to_client"
"583","s_home_floor_furniture","client_to_server"
"584","c_group_report_data","server_to_client"
"585","s_hero_class_stage","client_to_server"
"586","s_resource_stage_enter","client_to_server"
"587","c_team_need_to_leave","server_to_client"
"588","c_team_change_extra","server_to_client"
"589","c_usj_unlock_zone","server_to_client"
"590","s_share_reward","client_to_server"
"591","s_team_quick_chat","client_to_server"
"592","s_league_get_rank_simple_info","client_to_server"
"593","c_league_pvp_report","server_to_client"
"594","c_avatar_frame_use","server_to_client"
"595","c_fashion_update","server_to_client"
"596","c_league_tech_pre_buy","server_to_client"
"597","c_act_allsvr_stage_update_level","server_to_client"
"598","c_act_rank_reissue","server_to_client"
"599","c_act_lottery_info","server_to_client"
"600","c_fenshen_option","server_to_client"
"601","c_peak_battle_get_task_reward","server_to_client"
"602","s_peak_battle_wonder_play","client_to_server"
"603","s_sugar_room_make_cake","client_to_server"
"604","s_sugar_room_exchange_count","client_to_server"
"605","s_welfare_exchange_money","client_to_server"
"606","s_task_sync_info","client_to_server"
"607","c_zhanling_task_update","server_to_client"
"608","s_home_like","client_to_server"
"609","s_frame_lag_report","client_to_server"
"610","c_act_eye_sight_update","server_to_client"
"611","c_mail_have_new_mail","server_to_client"
"612","c_replay_check","server_to_client"
"613","s_stage_playback","client_to_server"
"614","s_team_auto_acc","client_to_server"
"615","c_secret_area_key","server_to_client"
"616","c_attached_card_compose","server_to_client"
"617","s_rogue_pass_hero","client_to_server"
"618","s_card_go_to_fight","client_to_server"
"619","c_friend_send_strength","server_to_client"
"620","c_friend_update_str","server_to_client"
"621","c_usj_get_stage_record","server_to_client"
"622","c_item_amount","server_to_client"
"623","s_secret_area_task_reward","client_to_server"
"624","c_act_start","server_to_client"
"625","c_chaos_match","server_to_client"
"626","c_rogue_pass_difficult","server_to_client"
"627","c_league_pvp_resource_change","server_to_client"
"628","c_toplist_pages","server_to_client"
"629","c_league_tech_modify_shop_manager_sign","server_to_client"
"630","c_act_pickbox_info","server_to_client"
"631","c_guide_id_done","server_to_client"
"632","s_league_tech_progress_reward","client_to_server"
"633","c_hero_rank_stage_update","server_to_client"
"634","c_lottery_draw","server_to_client"
"635","s_rogue_chg_record_name","client_to_server"
"636","c_rune_rabbet_info","server_to_client"
"637","s_achieve_getreward","client_to_server"
"638","c_new_hero_info","server_to_client"
"639","c_home_role_mood_list","server_to_client"
"640","c_battlefield_pk_quit","server_to_client"
"641","s_usj_stage_restart","client_to_server"
"642","c_task_sync_info","server_to_client"
"643","s_secret_area_finish_stage","client_to_server"
"644","c_act_team_reward","server_to_client"
"645","s_secret_area_drop_card","client_to_server"
"646","s_league_search","client_to_server"
"647","c_group_scene_info","server_to_client"
"648","s_card_show_oper","client_to_server"
"649","c_rune_attr_info","server_to_client"
"650","c_act_end","server_to_client"
"651","c_sendprize_exchange_count","server_to_client"
"652","c_common_protocol","server_to_client"
"653","s_fenshen_\018ption","client_to_server"
"654","s_exchange_do","client_to_server"
"655","c_login_player_info","server_to_client"
"656","c_stage_drop","server_to_client"
"657","c_act_client_trigger_update","server_to_client"
"658","c_monthly_card_info","server_to_client"
"659","s_league_pvp_view_fight","client_to_server"
"660","s_pay_recharge","client_to_server"
"661","c_campaign_cache_update","server_to_client"
"662","c_peak_primary_rival_refuse","server_to_client"
"663","c_task_trigger_sync","server_to_client"
"664","c_pressure_like","server_to_client"
"665","c_evaluate","server_to_client"
"666","c_team_recruit","server_to_client"
"667","c_secret_area_time_record","server_to_client"
"668","s_battlefield_task_info","client_to_server"
"669","c_league_tech_buff_clear","server_to_client"
"670","s_group_boss_hp","client_to_server"
"671","c_group_team_join","server_to_client"
"672","c_platform_access_friend_share_daily_reward","server_to_client"
"673","c_friend_info","server_to_client"
"674","s_act_hero_rank","client_to_server"
"675","c_chat_clean","server_to_client"
"676","c_act_monopoly_dice_res","server_to_client"
"677","s_act_eye_sight_result","client_to_server"
"678","s_league_get_team_reward","client_to_server"
"679","c_group_team_new_apply","server_to_client"
"680","s_league_apply_list","client_to_server"
"681","c_gem_bag","server_to_client"
"682","c_secret_area_all_hero","server_to_client"
"683","c_league_tech_modify_sign","server_to_client"
"684","c_campaign_internal_status","server_to_client"
"685","c_frame_report","server_to_client"
"686","c_relax_stage_sync_data","server_to_client"
"687","s_offlinepvp_task_reward","client_to_server"
"688","c_league_donate_reward","server_to_client"
"689","c_league_donate_panel","server_to_client"
"690","s_item_resolve","client_to_server"
"691","s_sendprize_send_prize","client_to_server"
"692","s_rogue_global_benefit_info","client_to_server"
"693","s_area_event_trigger_on","client_to_server"
"694","s_league_create","client_to_server"
"695","s_platform_access_friend_share_join_reward","client_to_server"
"696","s_peak_battle_task_info","client_to_server"
"697","c_group_team_league_list","server_to_client"
"698","c_frame_init_data","server_to_client"
"699","c_league_audit_panel","server_to_client"
"700","s_league_tech_event_finish_reward","client_to_server"
"701","s_campaign_clear_cache","client_to_server"
"702","s_league_donate","client_to_server"
"703","s_rune_lock","client_to_server"
"704","s_chaos_info","client_to_server"
"705","s_league_board_oper","client_to_server"
"706","s_base_station_uplevel","client_to_server"
"707","c_card_resonance_reward","server_to_client"
"708","c_team_apply_leader","server_to_client"
"709","s_frame_new_correct","client_to_server"
"710","c_league_pvp_self_occupy","server_to_client"
"711","s_skill_get_skill_level","client_to_server"
"712","s_chaos_ban","client_to_server"
"713","s_lottery_choose_up","client_to_server"
"714","s_collect_check","client_to_server"
"715","c_secret_area_task_update","server_to_client"
"716","s_home_update_role_event","client_to_server"
"717","s_rogue_pass_end","client_to_server"
"718","c_userinfo_base","server_to_client"
"719","c_battlefield_reward","server_to_client"
"720","c_secret_area_hero_update","server_to_client"
"721","c_crosspvp_rank_reward","server_to_client"
"722","c_league_pvp_view_base_info","server_to_client"
"723","c_act_boss_challenge_svr_ach_reward","server_to_client"
"724","c_city_level_add_exp","server_to_client"
"725","c_share_info","server_to_client"
"726","c_league_pvp_rival_info","server_to_client"
"727","s_login_cdkey","client_to_server"
"728","s_league_donate_reward","client_to_server"
"729","c_item_normal_list","server_to_client"
"730","c_campaign_task_update","server_to_client"
"731","c_fenshen_end","server_to_client"
"732","c_hero_rank_task_update","server_to_client"
"733","s_team_enter_voice","client_to_server"
"734","c_funcopen_list","server_to_client"
"735","c_offlinepvp_task_reward","server_to_client"
"736","c_act_mini_game_info","server_to_client"
"737","s_chaos_choose_hero","client_to_server"
"738","c_league_board_info","server_to_client"
"739","c_pressure_like_info","server_to_client"
"740","c_puzzle_info","server_to_client"
"741","s_chaos_match","client_to_server"
"742","s_secret_target_stage","client_to_server"
"743","c_task_info_update","server_to_client"
"744","c_rogue_benefit_add","server_to_client"
"745","s_userinfo_heros","client_to_server"
"746","c_flipcard_info","server_to_client"
"747","c_mail_cannot_get_attach","server_to_client"
"748","c_pay_item_result","server_to_client"
"749","s_act_team_kick","client_to_server"
"750","c_card_hero_bio_info","server_to_client"
"751","c_campaign_shop_info","server_to_client"
"752","c_crosspvp_state","server_to_client"
"753","c_pay_recharge","server_to_client"
"754","c_base_station_uplevel","server_to_client"
"755","c_offlinepvp_rank_down","server_to_client"
"756","c_peak_battle_group_info","server_to_client"
"757","c_city_level_up","server_to_client"
"758","c_team_match","server_to_client"
"759","s_equip_on","client_to_server"
"760","c_welfare_sign","server_to_client"
"761","c_attached_lot_compose","server_to_client"
"762","c_offline_cache_info","server_to_client"
"763","c_night_fight_info","server_to_client"
"764","c_skill_level_list","server_to_client"
"765","c_scene_player_teleport","server_to_client"
"766","c_pressure_update","server_to_client"
"767","s_league_tech_shop_discount","client_to_server"
"768","s_recharge_reward_info","client_to_server"
"769","s_league_pvp_set_declaration","client_to_server"
"770","c_attached_card_directional_compose","server_to_client"
"771","c_guide_jump","server_to_client"
"772","s_act_consume_unlock","client_to_server"
"773","s_hero_rank_stage_end","client_to_server"
"774","c_herochip_red_info","server_to_client"
"775","c_pay_bonus","server_to_client"
"776","s_act_boss_challenge_rejoin","client_to_server"
"777","c_stage_result","server_to_client"
"778","s_battlefield_pk_invite","client_to_server"
"779","c_home_floor_furniture","server_to_client"
"780","s_rogue_buy","client_to_server"
"781","c_card_seeinfo","server_to_client"
"782","s_campaign_select_buff","client_to_server"
"783","s_team_apply_join","client_to_server"
"784","c_equip_breakthrough","server_to_client"
"785","c_night_fight_hero_lineup","server_to_client"
"786","c_theater_chapterbonus","server_to_client"
"787","s_league_tech_panel","client_to_server"
"788","s_campaign_trigger_on","client_to_server"
"789","c_card_del","server_to_client"
"790","s_battlefield_info","client_to_server"
"791","s_anti_addiction_report","client_to_server"
"792","c_act_exchange_info","server_to_client"
"793","s_comment_comment","client_to_server"
"794","c_league_buy_boss_challenge_times","server_to_client"
"795","s_crosspvp_task_reward","client_to_server"
"796","c_battlefield_info","server_to_client"
"797","c_exchange_do","server_to_client"
"798","s_league_tech_tree_panel","client_to_server"
"799","c_relax_stage_boxinfo","server_to_client"
"800","c_act_jump_update_cond","server_to_client"
"801","c_entrust_task_data","server_to_client"
"802","s_group_team_swap_pos","client_to_server"
"803","s_activity_shop_info","client_to_server"
"804","s_shop_refresh","client_to_server"
"805","c_lottery_choose_up","server_to_client"
"806","s_team_change_play","client_to_server"
"807","c_equip_attr","server_to_client"
"808","s_card_lock_skill","client_to_server"
"809","s_pvp_user_load_ready","client_to_server"
"810","s_equip_material_merge_to","client_to_server"
"811","c_area_event_fight_times_status","server_to_client"
"812","s_night_fight_enter_stage","client_to_server"
"813","c_league_pvp_hero_update","server_to_client"
"814","s_peak_battle_primary_seat_info","client_to_server"
"815","c_sugar_room_exchange_count","server_to_client"
"816","c_theater_enter","server_to_client"
"817","s_home_change_name","client_to_server"
"818","c_shop_sell_equip","server_to_client"
"819","c_group_finish_loading","server_to_client"
"820","c_offlinepvp_task","server_to_client"
"821","s_home_leave","client_to_server"
"822","c_lantern_start","server_to_client"
"823","c_group_cd_time","server_to_client"
"824","s_battlefield_solo_enter","client_to_server"
"825","s_equip_upstar","client_to_server"
"826","c_stage_end_gm","server_to_client"
"827","s_secret_refuse_key","client_to_server"
"828","c_rogue_endless_end","server_to_client"
"829","c_group_team_change_hero","server_to_client"
"830","s_hero_rank_star_get","client_to_server"
"831","c_interaction_do","server_to_client"
"832","c_league_pvp_cd_list","server_to_client"
"833","c_act_exlottery_info","server_to_client"
"834","s_act_allsvr_stage_enter","client_to_server"
"835","s_battlefield_task_finish","client_to_server"
"836","s_userinfo_sign","client_to_server"
"837","c_group_map_list","server_to_client"
"838","c_team_sync_info","server_to_client"
"839","s_evaluate","client_to_server"
"840","c_team_ready","server_to_client"
"841","c_stage_achievement_finish","server_to_client"
"842","s_comment_reply_list","client_to_server"
"843","s_usj_task_reward","client_to_server"
"844","s_funcopen_query","client_to_server"
"845","c_grid_box_lottery","server_to_client"
"846","s_team_change_leader","client_to_server"
"847","s_offlinepvp_wipe","client_to_server"
"848","c_flipcard_update_count","server_to_client"
"849","c_custom_gift_info","server_to_client"
"850","c_offlinepvp_rank_reward","server_to_client"
"851","c_league_get_team_reward","server_to_client"
"852","c_rogue_review","server_to_client"
"853","c_world_task_pick_prestige","server_to_client"
"854","s_team_ask_for_leader","client_to_server"
"855","c_scene_action_change","server_to_client"
"856","s_stage_activity_reward","client_to_server"
"857","s_attached_card_lv","client_to_server"
"858","s_campaign_trigger_see","client_to_server"
"859","s_league_pvp_view_member_records","client_to_server"
"860","c_battlefield_rank_info","server_to_client"
"861","s_frame_robot","client_to_server"
"862","s_campaign_enter","client_to_server"
"863","s_userinfo_base","client_to_server"
"864","s_pressure_like","client_to_server"
"865","s_group_team_apply_clear","client_to_server"
"866","c_group_team_all_info","server_to_client"
"867","c_welfare_info","server_to_client"
"868","c_secret_area_stage_fail","server_to_client"
"869","c_group_team_new_setting","server_to_client"
"870","c_card_take_bio_reward","server_to_client"
"871","s_platform_access_friend_share_total_reward","client_to_server"
"872","c_rogue_event_choose","server_to_client"
"873","s_lottery_draw","client_to_server"
"874","s_peak_battle_primary_occupy_seat","client_to_server"
"875","s_danmu_get_list","client_to_server"
"876","c_battlefield_pk_invite_ret","server_to_client"
"877","c_item_special_reward","server_to_client"
"878","c_league_board_list","server_to_client"
"879","c_act_daily_stage_info","server_to_client"
"880","s_scene_enter_end","client_to_server"
"881","c_act_eye_sight_info","server_to_client"
"882","c_group_team_apply_list","server_to_client"
"883","s_avatar_frame_use","client_to_server"
"884","s_training_hero_info","client_to_server"
"885","s_item_use","client_to_server"
"886","c_secret_area_drop_card","server_to_client"
"887","c_rogue_benefit_choose","server_to_client"
"888","s_offlinepvp_array","client_to_server"
"889","c_anti_addiction_execute","server_to_client"
"890","s_act_return_unlock","client_to_server"
"891","c_userinfo_dynamic","server_to_client"
"892","c_stage_enter","server_to_client"
"893","c_income_buff_update","server_to_client"
"894","c_collect_update","server_to_client"
"895","c_scene_bridge_hero_change","server_to_client"
"896","s_client_stat","client_to_server"
"897","s_act_ach_reward","client_to_server"
"898","c_friend_quick_send_strength","server_to_client"
"899","c_userinfo_all_dynamic","server_to_client"
"900","s_grid_box_choose","client_to_server"
"901","c_card_grow","server_to_client"
"902","c_league_leave","server_to_client"
"903","s_teach_pvp_enter","client_to_server"
"904","s_area_event_switch_hero","client_to_server"
"905","c_card_show_info","server_to_client"
"906","c_equip_dieset_break","server_to_client"
"907","s_equip_enhance","client_to_server"
"908","c_area_event_sync_status","server_to_client"
"909","c_peak_battle_group_phase","server_to_client"
"910","c_group_team_admin_info","server_to_client"
"911","c_battlefield_pk_prepare","server_to_client"
"912","s_team_match_cancel","client_to_server"
"913","c_battlefield_task_remove","server_to_client"
"914","c_egg_info","server_to_client"
"915","s_league_tech_event_info","client_to_server"
"916","c_act_consume_update","server_to_client"
"917","c_home_interact_info","server_to_client"
"918","c_act_hero_rank","server_to_client"
"919","c_night_fight_cache_stage_id","server_to_client"
"920","s_toplist_one","client_to_server"
"921","c_close_connection","server_to_client"
"922","c_activity_login_push","server_to_client"
"923","s_league_pvp_self_hero_list","client_to_server"
"924","c_shot_get_reward","server_to_client"
"925","c_team_commend","server_to_client"
"926","s_rogue_review","client_to_server"
"927","s_replay_check","client_to_server"
"928","c_async_cfg_update","server_to_client"
"929","s_act_exlottery_info","client_to_server"
"930","s_crosspvp_buy","client_to_server"
"931","s_act_team_finish_task","client_to_server"
"932","s_night_fight_leave_stage","client_to_server"
"933","c_league_board_mine","server_to_client"
"934","s_offlinepvp_ready","client_to_server"
"935","c_card_breakup","server_to_client"
"936","s_team_match","client_to_server"
"937","s_group_finish_loading","client_to_server"
"938","c_friend_recive_strength","server_to_client"
"939","s_danmu_praise","client_to_server"
"940","c_card_fetters_info","server_to_client"
"941","c_home_furniture_produce","server_to_client"
"942","c_league_tech_buy","server_to_client"
"943","s_gem_list","client_to_server"
"944","c_gm_result","server_to_client"
"945","s_card_grow","client_to_server"
"946","c_team_sync_quick_chat","server_to_client"
"947","s_master_shop_goods_list","client_to_server"
"948","s_league_pvp_leave_occupy","client_to_server"
"949","s_business_extend_shop","client_to_server"
"950","s_crosspvp_match","client_to_server"
"951","c_pressure_last_cycle","server_to_client"
"952","c_reddot_info","server_to_client"
"953","c_business_extend_get_reward","server_to_client"
"954","s_egg_sync","client_to_server"
"955","s_offlinepvp_pro_reward","client_to_server"
"956","s_crosspvp_hot","client_to_server"
"957","s_home_enter","client_to_server"
"958","s_attached_card_directional_compose","client_to_server"
"959","c_group_team_go","server_to_client"
"960","c_training_finish","server_to_client"
"961","s_group_team_league_list","client_to_server"
"962","c_crosspvp_task","server_to_client"
"963","s_toplist_first","client_to_server"
"964","c_shot_finish","server_to_client"
"965","c_rogue_pass_start","server_to_client"
"966","c_friend_list","server_to_client"
"967","s_hero_rank_task_finish","client_to_server"
"968","s_league_change_name","client_to_server"
"969","s_pressure_stage_enter","client_to_server"
"970","c_crosspvp_task_reward","server_to_client"
"971","s_team_deal_apply","client_to_server"
"972","s_entrust_task_start","client_to_server"
"973","c_group_scene_exit","server_to_client"
"974","c_battlefield_pk_refuse","server_to_client"
"975","s_act_daily_stage_report","client_to_server"
"976","s_league_join_boss","client_to_server"
"977","c_act_team_invite","server_to_client"
"978","c_stage_loss","server_to_client"
"979","s_league_ad_panel","client_to_server"
"980","c_new_connect","server_to_client"
"981","c_league_pvp_view_panel","server_to_client"
"982","s_league_tech_event_deal","client_to_server"
"983","c_danmu_praise","server_to_client"
"984","c_act_seven_day_info","server_to_client"
"985","c_battlefield_stmatch","server_to_client"
"986","c_send_pvp_report","server_to_client"
"987","s_pvp_quit","client_to_server"
"988","c_peak_battle_bet_info","server_to_client"
"989","c_scene_shape_cachedata","server_to_client"
"990","s_time_ping","client_to_server"
"991","s_peak_battle_support","client_to_server"
"992","c_usj_update_zone_reward","server_to_client"
"993","c_lottery_load","server_to_client"
"994","c_peak_battle_open_time","server_to_client"
"995","c_act_boss_challenge_over","server_to_client"
"996","c_item_special_item","server_to_client"
"997","c_team_join","server_to_client"
"998","c_league_pvp_view_declaration","server_to_client"
"999","c_training_get_reward","server_to_client"
"1000","s_world_task_ignore_auto_finish_tips","client_to_server"
"1001","s_rune_enchance","client_to_server"
"1002","s_sugar_room_exchange","client_to_server"
"1003","s_lottery_load","client_to_server"
"1004","c_scene_block_change","server_to_client"
"1005","s_team_play_start","client_to_server"
"1006","s_friend_choose","client_to_server"
"1007","s_league_pvp_total_score","client_to_server"
"1008","c_campaign_task_add","server_to_client"
"1009","s_login_player_add","client_to_server"
"1010","c_team_apply_join","server_to_client"
"1011","s_league_board_comment_list","client_to_server"
"1012","c_league_tech_panel","server_to_client"
"1013","c_league_pvp_be_kill","server_to_client"
"1014","c_exchange_info","server_to_client"
"1015","c_league_member_list","server_to_client"
"1016","s_pvp_end","client_to_server"
"1017","c_league_pvp_con_kill","server_to_client"
"1018","c_emergency_info","server_to_client"
"1019","c_frame_obj_report_local","server_to_client"
"1020","c_hero_rank_status_update","server_to_client"
"1021","c_skill_spec_level_list","server_to_client"
"1022","c_stage_all_finish_loading","server_to_client"
"1023","c_home_furniture_uid","server_to_client"
"1024","c_reconnect_frame","server_to_client"
"1025","s_platform_access_friend_share_daily_reward","client_to_server"
"1026","s_all_server_cond_get_reward","client_to_server"
"1027","c_act_allsvr_stage_reward","server_to_client"
"1028","c_welfare_total_login","server_to_client"
"1029","s_league_about","client_to_server"
"1030","c_league_pvp_total_score","server_to_client"
"1031","s_shop_info","client_to_server"
"1032","s_shop_buy","client_to_server"
"1033","c_act_baohao_practice_new_task","server_to_client"
"1034","s_league_change_icon","client_to_server"
"1035","s_league_tech_modify_shop_manager_sign","client_to_server"
"1036","c_relax_stage_fail","server_to_client"
"1037","c_card_go_to_bridge_fight","server_to_client"
"1038","c_platform_access_friend_share_panel","server_to_client"
"1039","c_crosspvp_ace","server_to_client"
"1040","s_team_change_hero","client_to_server"
"1041","s_friend_del_soon_chat","client_to_server"
"1042","c_act_secret_record_list","server_to_client"
"1043","s_home_update_produce","client_to_server"
"1044","c_home_floor_furniture_update","server_to_client"
"1045","c_friend_del_soon_chat","server_to_client"
"1046","s_league_apply_done","client_to_server"
"1047","c_stage_report","server_to_client"
"1048","c_stage_show_reward","server_to_client"
"1049","c_league_pvp_view_pvp_records","server_to_client"
"1050","c_league_pvp_cd_change","server_to_client"
"1051","s_crosspvp_task","client_to_server"
"1052","c_master_shop_goods_list","server_to_client"
"1053","c_frame_correct","server_to_client"
"1054","c_area_event_stage_pass","server_to_client"
"1055","s_act_pickbox_pick","client_to_server"
"1056","s_frame_obj_report","client_to_server"
"1057","c_funcopen_info","server_to_client"
"1058","c_danmu_update","server_to_client"
"1059","c_friend_sync_int","server_to_client"
"1060","c_league_tech_shop_panel","server_to_client"
"1061","s_act_team_clear_invite","client_to_server"
"1062","c_data_str","server_to_client"
"1063","c_secret_area_history_add","server_to_client"
"1064","c_rogue_save","server_to_client"
"1065","c_group_boss_data","server_to_client"
"1066","s_team_del_robot","client_to_server"
"1067","s_pressure_info","client_to_server"
"1068","c_peak_battle_group_ready","server_to_client"
"1069","c_daily_recharge_info","server_to_client"
"1070","c_league_tech_update_progress","server_to_client"
"1071","c_team_del_robot","server_to_client"
"1072","c_group_team_list","server_to_client"
"1073","c_group_team_apply","server_to_client"
"1074","s_group_scene_exit","client_to_server"
"1075","s_league_boss_rank","client_to_server"
"1076","c_pressure_hero_fight","server_to_client"
"1077","c_area_event_hero_list","server_to_client"
"1078","c_scene_enter_end","server_to_client"
"1079","s_comment_delreply","client_to_server"
"1080","c_set_ctrl","server_to_client"
"1081","s_league_get_rank_info","client_to_server"
"1082","s_act_hero_bp_exchange","client_to_server"
"1083","s_mail_get_info","client_to_server"
"1084","s_campaign_data_list","client_to_server"
"1085","c_userinfo_badge_get","server_to_client"
"1086","c_rogue_buy","server_to_client"
"1087","s_group_team_modify_setting","client_to_server"
"1088","c_sys_message","server_to_client"
"1089","s_admission_manual_get_reward","client_to_server"
"1090","c_pvp_start_fighting","server_to_client"
"1091","c_async_cfg_one","server_to_client"
"1092","c_crosspvp_rank_info","server_to_client"
"1093","s_all_server_cond_get_info","client_to_server"
"1094","s_campaign_task_submit","client_to_server"
"1095","s_reconnect_frame","client_to_server"
"1096","c_act_return_check_goods","server_to_client"
"1097","c_grid_box_info","server_to_client"
"1098","s_home_get_furniture_produce","client_to_server"
"1099","c_act_rescue_info","server_to_client"
"1100","s_zhanling_info","client_to_server"
"1101","c_flipcard_update_reward","server_to_client"
"1102","s_emergency_choose_event","client_to_server"
"1103","s_peak_battle_pick_hero","client_to_server"
"1104","s_team_invite","client_to_server"
"1105","c_group_team_change_leader","server_to_client"
"1106","c_task_req_enter_stage","server_to_client"
